"","business_id","Score","name","longitude","latitude"
"1241",8249,94,"Frog Hollow Farm Market",-122.39377,37.795225
"1242",8750,98,"Kokoro Assisted Living",-122.428182,37.787639
"1243",8823,100,"Miette",-122.39377,37.795225
"1244",8882,93,"Imperial Tea Court",-122.39377,37.795225
"1245",8948,88,"SEGAFREDO",-122.407764,37.784858
"1246",9103,90,"Marketbar",-122.39377,37.795225
"1247",9155,96,"STARBUCKS",-122.402645,37.765427
"1248",9156,96,"MEXICO AU PARC",-122.393423,37.782218
"1249",9164,87,"WORKING GIRLS' CAFE #4",-122.40028,37.787227
"1250",9165,94,"HARVEST & ROWE, INC.",-122.400422,37.788524
"1251",9208,96,"Nordstrom Expresso Bar",-122.475861,37.726895
"1252",9232,91,"Fillmore Street Cafe",-122.432474,37.781974
"1253",9273,86,"Taqueria Mana",-122.407104,37.790043
"1254",9283,86,"La Fonda",-122.465531,37.764108
"1255",9289,94,"Subway #27715",-122.404784,37.794305
"1256",9298,94,"El Mansour",-122.492586,37.781595
"1257",9328,88,"Boos Voni Tortas",-122.441438,37.716163
"1258",9358,100,"Edgewood Children's Center",-122.485437,37.739083
"1259",9359,92,"Curry Senior Center",-122.414367,37.782724
"1260",9436,96,"Assab",-122.450026,37.782016
"1261",9444,90,"Kiki Japanese Restaurant",-122.48591,37.758941
"1262",9456,89,"MIS ANTOJITOS RESTAURANT",-122.412245,37.756007
"1263",9463,88,"Roli Roti",-122.393819,37.795184
"1264",9463,88,"Roli Roti",-122.393819,37.795184
"1265",9582,91,"Dimples",-122.429794,37.785632
"1266",9599,96,"San Francisco Soup Company",-122.400145,37.793905
"1267",9631,96,"7-Eleven Store 2231-33429A",-122.396535,37.794066
"1268",9672,96,"San Francisco Fish Company",-122.39377,37.795225
"1269",9710,90,"RICKSHAW STOP",-122.420497,37.776223
"1270",9714,100,"Rose Resnick Lighthouse For The Blind",-122.419636,37.777647
"1271",9727,81,"7-ELEVEN STORE 2231-33434T",-122.403882,37.787287
"1272",9745,100,"Panda Express",-122.432577,37.782808
"1273",9765,96,"Windsor Tearoom",-122.409699,37.786761
"1274",9797,100,"Kaiser Permanente Nutrition - 5th floor",-122.443697,37.782683
"1275",9869,92,"Donut World",-122.48591,37.758941
"1276",9873,94,"CAFE ASIA",-122.416692,37.779603
"1277",9948,90,"Whole Foods Market",-122.399772,37.780934
"1278",10030,96,"Marshall Elementary School",-122.419014,37.766864
"1279",10099,98,"ROE RESTAURANT",-122.399422,37.785817
"1280",10127,96,"AMICI'S EAST COAST PIZZERIA",-122.392489,37.777803
"1281",10131,96,"Cybelle's Front Room",-122.48591,37.758941
"1282",10213,88,"San Francisco Crepe Co",-122.420094,37.788087
"1283",10227,82,"The Napper Tandy",-122.416482,37.752581
"1284",10238,74,"King of Thai Noodle House",-122.407764,37.786498
"1285",10280,100,"TENDERLOIN ELEMENTARY SCHOOL",-122.419777,37.782034
"1286",10282,89,"Jewish Community Center",-122.446839,37.787311
"1287",10362,100,"Crossroads",-122.452065,37.775117
"1288",10373,86,"El Tonayense #4",-122.413446,37.769426
"1289",10376,94,"Good Frikin Chicken",-122.420967,37.744369
"1290",10433,92,"Cafe La Taza",-122.409705,37.788128
"1291",10470,90,"Real Foods",-122.435607,37.797848
"1292",10540,91,"Slanted Door Restaurant",-122.39377,37.795225
"1293",10572,92,"Edison Charter Academy",-122.425999,37.755193
"1294",10615,75,"Rulli Risto-Bar",-122.441454,37.800188
"1295",10875,78,"Brendas Meat & Three",-122.438474,37.778194
"1296",10876,96,"ERNESTO'S",-122.483969,37.782033
"1297",10931,96,"ROYAL GROUND COFFEE",-122.452151,37.781736
"1298",10960,94,"FRESH & NATURAL CAFE, LLC 31",-122.443697,37.782683
"1299",10986,96,"7-Eleven Store 2231-33437T",-122.404268,37.789721
"1300",10990,98,"Tak Kee Lee Restaurant",-122.489929,37.753623
"1301",11018,87,"HAWAIIAN DRIVE-INN #28",-122.437475,37.721131
"1302",11034,86,"RITA'S CATERING TRUCK",-122.40892,37.736917
"1303",11079,96,"Cafe Bello",-122.434038,37.733771
"1304",11304,90,"HIDIVE",-122.387718,37.787914
"1305",11416,96,"El Beach Burrito",-122.503998,37.760851
"1306",11491,100,"Boulette's Larder",-122.393819,37.795184
"1307",11687,100,"MARTHA & BROTHERS",-122.454869,37.712073
"1308",11835,100,"Barrette Cafeteria",-122.47459,37.729631
"1309",11860,100,"Colibri Mexican Bistro",-122.410594,37.787098
"1310",12029,88,"BVHP MULTIPURPOSE SENIOR CTR.",-122.393657,37.728015
"1311",12083,92,"OOLA RESTAURANT & BAR",-122.402669,37.78093
"1312",12168,92,"INDIA CLAY OVEN RESTAURANT & BAR",-122.485551,37.782018
"1313",12199,94,"El Gallo Giro",-122.413285,37.754218
"1314",12285,83,"Aramark Coffee Kiosk",-122.420474,37.748118
"1315",12344,96,"The Village Market & Pizza",-122.483012,37.723462
"1316",12768,96,"VASQUEZ COFFEE CO",-122.383536,37.743419
"1317",12788,96,"LA TERRA",-122.393158,37.785856
"1318",13041,100,"Coi",-122.40349,37.798229
"1319",13062,100,"Everett Middle School",-122.428617,37.763794
"1320",13226,100,"CALIFORNIA WINE MERCHANT",-122.438217,37.800534
"1321",13313,98,"MV Solano",-122.412,37.808494
"1322",13374,94,"Rooftop Middle School",-122.4442,37.757398
"1323",13427,100,"Extreme Pizza",-122.46779,37.711185
"1324",13623,84,"CAFE MADELEINE",-122.399681,37.786803
"1325",13671,100,"AFC SUSHI @SAFEWAY 2606",-122.394175,37.776491
"1326",13753,85,"Taboun",-122.45295,37.764574
"1327",13837,87,"Le Cordon Bleu College of Culinary Arts San Francisco",-122.406761,37.774722
"1328",13965,96,"Baysubway 02",-122.408246,37.785411
"1329",14005,87,"Yuyu Sushi",-122.490726,37.733901
"1330",14071,94,"SUBWAY #30196",-122.394729,37.776858
"1331",14075,96,"BLUE BOTTLE COFFEE LLC",-122.423099,37.77634
"1332",14525,90,"Sodexo at Academy of Art",-122.399349,37.786467
"1333",14526,100,"The Gymboree Corp",-122.396419,37.788294
"1334",14568,100,"THE Art Bistro",-122.493662,37.779718
"1335",14575,86,"CITY PRODUCE",-122.406761,37.774722
"1336",14688,94,"Eagle Cafe",-122.398567,37.792343
"1337",14740,100,"Eggette Cafe",-122.497572,37.753338
"1338",14743,96,"Polly Ann Ice Cream",-122.497572,37.753338
"1339",14909,100,"White Swan Inn",-122.411247,37.789834
"1340",14910,100,"Petite Auberge",-122.411447,37.789813
"1341",14971,98,"San Francisco Public Montessori",-122.433514,37.792628
"1342",15055,92,"Ono Hawaiin BBQ",-122.489729,37.733974
"1343",15094,92,"The Marsh Cafe",-122.421078,37.755766
"1344",15120,100,"Nordstrom Espresso Bar",-122.407563,37.784317
"1345",15184,73,"Lime Tree",-122.48591,37.758941
"1346",15222,100,"San Francisco Soup Company",-122.397318,37.790897
"1347",15535,98,"Boudin Bakery & Cafe",-122.415157,37.808352
"1348",15537,100,"Le Cordon Bleu College of Culinary Arts San Francisco",-122.402645,37.765427
"1349",15738,67,"Osha Thai Restaurant",-122.398902,37.787343
"1350",15806,92,"Vital Tea Leaf",-122.406696,37.796597
"1351",16047,100,"THE RICHMOND",-122.46534,37.777123
"1352",16083,98,"Progressive Grounds",-122.409556,37.757463
"1353",16286,100,"Starbucks Coffee (Store #9743)",-122.400435,37.795366
"1354",16349,92,"L's Cafe",-122.409588,37.752764
"1355",16424,92,"Sam's Market",-122.40957,37.747496
"1356",16432,96,"AFC Sushi @ Safeway #1206",-122.412774,37.805758
"1357",16441,80,"Hawaiian Drive Inn",-122.404101,37.728718
"1358",16551,92,"Blanc et Rouge",-122.39877,37.79481
"1359",16751,82,"Nihon",-122.415586,37.768654
"1360",16784,100,"Muskaan Cuisine of India",-122.393992,37.792577
"1361",17346,100,"AFC Sushi @ Safeway #667",-122.438684,37.744076
"1362",17411,85,"Oye Managua",-122.421933,37.742375
"1363",17508,100,"International Hotel Senior Housing, Inc",-122.404978,37.795778
"1364",17522,100,"AMES - Restaurant/Bar",-122.401792,37.786134
"1365",17523,93,"St. Regis Hotel - Main Kitchen + Employee Cafeteria",-122.401792,37.786134
"1366",17524,96,"Vitrines Restaurant + 3rd floor pantry",-122.401792,37.786134
"1367",17647,86,"Enjoy Vegetarian Restaurant",-122.469081,37.760198
"1368",17656,98,"Ichiban Teriyaki",-122.398762,37.790437
"1369",17689,91,"New Mings Restaurant",-122.400822,37.787148
"1370",17723,79,"Sushi Suki Restaurant",-122.457584,37.738857
"1371",17736,98,"Hanuri",-122.464629,37.780923
"1372",17822,96,"Peet's Coffee & Tea",-122.420644,37.781454
"1373",17933,100,"Nile Cafe",-122.413026,37.786307
"1374",17946,96,"Pizzeria Delfina",-122.424347,37.761657
"1375",18047,92,"Las Palmeras",-122.418536,37.753463
"1376",18079,96,"Joe's coffee Shop",-122.485383,37.780408
"1377",18120,87,"Ayola",-122.400201,37.787127
"1378",18126,98,"Tacos San Buena",-122.401957,37.797327
"1379",18127,98,"NIBS",-122.49856,37.775606
"1380",18256,81,"Los Compadres Catering (Lic #6K19267)",-122.391209,37.789953
"1381",18268,94,"Que Syrah",-122.468423,37.738609
"1382",18318,88,"Anna's Teriyaki Restaurant",-122.406761,37.774722
"1383",18330,96,"Power Up Cafe",-122.407242,37.769827
"1384",18357,83,"The Board Room",-122.410704,37.799513
"1385",18403,98,"Sidewalk Juice Bar",-122.42086,37.756871
"1386",18422,96,"Pisces California Cuisine",-122.498792,37.760769
"1387",18443,96,"Rumble Fish",-122.482826,37.783833
"1388",18538,96,"Farm Fresh to You",-122.39377,37.795225
"1389",18573,96,"Cafe Le",-122.424794,37.802163
"1390",18577,96,"AMC Theatres Metreon 16 - Main Stand",-122.40419,37.784548
"1391",18580,100,"AMC Theatres Metreon 16 - Auxiliary Stand",-122.40419,37.784548
"1392",18581,98,"AMC Theatres Metreon 16 - Imax Stand",-122.40419,37.784548
"1393",18606,94,"Sheba Restaurant & Lounge",-122.432634,37.782764
"1394",18686,81,"Serve Well Market Inc",-122.415954,37.784411
"1395",18728,84,"Fat Belli Deli",-122.404201,37.728947
"1396",18767,93,"Wonderful Dessert & Cafe",-122.479654,37.763399
"1397",18800,81,"7-Mission Restaurant",-122.41013,37.778547
"1398",18805,90,"Terzo",-122.437224,37.797144
"1399",18815,92,"Lotus Garden Vietnamese Cuisine",-122.420187,37.745188
"1400",18826,87,"Fresca Restaurant",-122.433783,37.789074
"1401",18874,86,"North Beach Market and Deli",-122.406134,37.797978
"1402",18940,100,"Bruno's",-122.419036,37.758914
"1403",18952,100,"Hilton Financial District- Restaurant Seven Fifty",-122.404876,37.795057
"1404",18953,100,"Hilton Financial District- Banquet & Catering",-122.404876,37.795057
"1405",18954,100,"Hilton Financial District-Flute Coffee and Wine Bar",-122.404876,37.795057
"1406",18963,89,"The Sandwich Co",-122.401264,37.791148
"1407",18996,92,"Ritual Coffee Roasters",-122.421094,37.756427
"1408",19003,88,"Panchitas Restaurant",-122.421609,37.764903
"1409",19025,96,"Mamacita",-122.441497,37.800124
"1410",19059,100,"Moscone Convention Center - Stand #1",-122.401533,37.784128
"1411",19060,96,"Moscone Convention Center - Stand #2",-122.401533,37.784128
"1412",19061,100,"Moscone Convention Center - Stand #3",-122.401533,37.784128
"1413",19063,100,"Moscone Convention Center -  Main Kitchen",-122.401533,37.784128
"1414",19064,92,"Moscone Convention Center - Stand #4",-122.401533,37.784128
"1415",19082,100,"Moscone Ctr. Northside Cafe/Cafe D",-122.401533,37.784128
"1416",19094,90,"Rigolo",-122.451147,37.786663
"1417",19131,86,"New Casa Maria",-122.416396,37.753844
"1418",19138,81,"Pho Ha Tien",-122.462261,37.725306
"1419",19169,100,"Club Bottoms Up",-122.436245,37.72285
"1420",19170,98,"Vino Rosso",-122.415636,37.739041
"1421",19171,94,"Gestalt",-122.423309,37.764803
"1422",19172,94,"Fly Bar",-122.418197,37.787973
"1423",19344,94,"San Francisco Soup Company",-122.394501,37.789708
"1424",19380,94,"Rosamunde Sausage Grill",-122.431174,37.771965
"1425",19386,81,"Beard Papa",-122.404189,37.785638
"1426",19403,90,"Starbucks",-122.414407,37.805493
"1427",19416,98,"Starbucks",-122.407563,37.784317
"1428",19417,100,"Starbucks",-122.403349,37.787569
"1429",19418,100,"Starbucks",-122.403221,37.770517
"1430",20625,100,"Buckhorn Grill",-122.396184,37.795108
"1431",20824,96,"O Izakaya Lounge",-122.428666,37.785703
"1432",20825,94,"Hotel Kabuki - Banquet Kitchen",-122.428666,37.785703
"1433",20924,94,"JJ Ice Cream",-122.470103,37.763936
"1434",21143,98,"Pazzia Restaurant",-122.398204,37.783272
"1435",21407,92,"Subway Sandwiches #34341",-122.403337,37.787451
"1436",21429,96,"Cafe Isabella",-122.413167,37.795368
"1437",21581,96,"Los Guanacos",-122.433336,37.726582
"1438",21583,98,"Cafe Royale",-122.415243,37.787448
"1439",21807,92,"The Front Porch",-122.421988,37.743943
"1440",21909,96,"Slider Diner",-122.420192,37.787806
"1441",21921,88,"Cocobang",-122.411627,37.787657
"1442",22177,96,"Outtakes",-122.451533,37.778106
"1443",22304,100,"Julie's Kitchen",-122.397318,37.790897
"1444",22606,92,"Canyon Market",-122.433948,37.734072
"1445",22671,94,"Chiotras Grocery",-122.402104,37.758944
"1446",23068,90,"El Cafetazo",-122.421439,37.764903
"1447",23115,93,"Playground",-122.429843,37.785802
"1448",23273,98,"Mike Market",-122.398418,37.736484
"1449",23557,100,"Yield",-122.388512,37.75812
"1450",23865,96,"Bi-Rite Creamery",-122.425817,37.761504
"1451",24023,96,"Kabuki Cinema",-122.432697,37.785183
"1452",24024,94,"Kabuki Cinema Bistro Bar",-122.432697,37.785183
"1453",24025,92,"Kabuki Cinema Balcony Bar",-122.432697,37.785183
"1454",24278,100,"Cafe 747",-122.401533,37.784128
"1455",24279,80,"Park Gyros",-122.48591,37.758941
"1456",24457,84,"Tee Off Bar & Grill",-122.492939,37.781603
"1457",24752,88,"Domino's Pizza #7764",-122.417728,37.786215
"1458",24930,92,"Jake's Steaks",-122.432854,37.800564
"1459",24936,96,"San Francisco Soup Company",-122.400152,37.793199
"1460",24978,92,"The New Spot Inc.",-122.388212,37.760528
"1461",25151,100,"Westin St Francis - Caruso",-122.408345,37.7877
"1462",25153,100,"Westin St Francis - Employee's Cafeteria",-122.408345,37.7877
"1463",25160,100,"Westin St Francis - Imperial Food Kitchen",-122.408345,37.7877
"1464",25161,100,"Westin St Francis - Main Kitchen",-122.408345,37.7877
"1465",25163,100,"Westin St Francis - Pastry Shop",-122.408345,37.7877
"1466",25167,100,"Glaze Donuts",-122.433476,37.726402
"1467",25374,94,"Cafe Destiji",-122.400404,37.801285
"1468",25375,98,"Gelateria Naia",-122.409334,37.799775
"1469",25387,85,"Yum Yum Fish",-122.48113,37.763373
"1470",25404,96,"Cafe Colombini Ristorante Bistro",-122.421089,37.793061
"1471",25572,54,"Bristol Farms #2317",-122.406892,37.784848
"1472",25651,100,"Beverages & More",-122.421924,37.787794
"1473",25777,89,"Church Street Cafe",-122.428864,37.766357
"1474",26005,66,"Osaka Sushi",-122.435095,37.761557
"1475",26146,100,"Macy's Cellar",-122.407313,37.786548
"1476",26149,94,"Mrs. Fields Cookies",-122.407563,37.784317
"1477",26341,94,"Natural Market, Inc.",-122.432147,37.788113
"1478",26343,82,"Bien Hoa",-122.413776,37.784734
"1479",26348,80,"Won Mi Restaurant",-122.432874,37.783964
"1480",26379,85,"Sushi Kazu",-122.46709,37.763983
"1481",26752,100,"Cocoa Bella Chocolates",-122.406892,37.784848
"1482",26830,96,"Cicil's",-122.393992,37.792577
"1483",27053,98,"San Francisco Soup Company",-122.406892,37.784848
"1484",27055,100,"Chenery Market",-122.425623,37.73967
"1485",27056,94,"Amoura",-122.406892,37.784848
"1486",27306,98,"Guerrero Market",-122.423577,37.759824
"1487",27472,76,"SF Bay Club -  Court Commisary",-122.402841,37.8032
"1488",27525,88,"Lark Creek Steak",-122.406892,37.784848
"1489",27555,94,"Vessel",-122.406584,37.788928
"1490",27667,94,"Jamba Juice #796",-122.407563,37.784317
"1491",27737,90,"Sugarlump",-122.409582,37.752818
"1492",27790,96,"Opera Plaza Cinema",-122.420644,37.781454
"1493",27799,91,"Buckhorn Grill",-122.406892,37.784848
"1494",27821,93,"Duboce Park Cafe",-122.431407,37.769305
"1495",27851,86,"The Morning Fix",-122.413964,37.789548
"1496",27852,100,"Biondivino",-122.422397,37.797773
"1497",27874,100,"Yvonne's Southern Sweets",-122.391888,37.73185
"1498",27947,96,"Saffron Lounge",-122.402962,37.770728
"1499",27964,98,"Little Star Piza Valencia",-122.422055,37.766408
"1500",27986,96,"Beard Papa Sweets Cafe",-122.406892,37.784848
"1501",28044,96,"Century Theatres",-122.406892,37.784848
"1502",28193,92,"Subway Sandwiches #5669",-122.41542,37.778287
"1503",28209,90,"Subway Sandwiches #7307",-122.434608,37.762927
"1504",28828,98,"The Sandwich Shop",-122.389064,37.761699
"1505",28843,80,"Salt House",-122.398288,37.788727
"1506",28863,94,"Delessio Market & Bakery",-122.439147,37.773348
"1507",28976,100,"AFC Sushi @Safeway 739",-122.421638,37.742998
"1508",28978,94,"Umami",-122.433934,37.797594
"1509",29100,81,"Rosenberg Deli & Market",-122.433195,37.764628
"1510",29312,100,"Peet's Coffee & Tea",-122.439147,37.773348
"1511",29948,91,"Cafe Venue",-122.406922,37.783074
"1512",29950,92,"Mrs. Fields Cookies",-122.411234,37.802479
"1513",29956,96,"Orchard Garden Hotel",-122.405183,37.790648
"1514",30001,96,"Amici's East Coast Pizzeria",-122.437974,37.799628
"1515",30156,100,"Grace Cathedral",-122.413334,37.791538
"1516",30478,82,"Kim Huong",-122.406567,37.773043
"1517",30532,87,"Roadhouse Cafe",-122.39194,37.730959
"1518",31144,100,"Ghirardelli Chocolate Company",-122.406296,37.786267
"1519",32170,75,"La Torta Gorda",-122.408799,37.752813
"1520",32200,91,"El Gran Taco Loco",-122.421158,37.743767
"1521",32556,96,"Seal Rock Inn Restaurant",-122.509128,37.779853
"1522",32570,94,"Liang's Food",-122.408374,37.796393
"1523",32579,98,"Peet's Coffee & Tea",-122.475259,37.780443
"1524",32586,90,"Terroir",-122.408562,37.776494
"1525",32625,98,"Korean Village Restaurant",-122.4687,37.780712
"1526",32654,80,"Double Play Bar & Grill",-122.410779,37.765553
"1527",32682,100,"Market Square",-122.401533,37.784128
"1528",32683,100,"MC Coffee",-122.401533,37.784128
"1529",32684,100,"NoBe Cafe",-122.401533,37.784128
"1530",32685,100,"Savor Express",-122.401533,37.784128
"1531",32693,88,"Nickies",-122.429897,37.772249
"1532",32703,90,"Alcatraz Landing Cafe",-122.405207,37.806474
"1533",32729,92,"El Dorado Market",-122.412267,37.782488
"1534",32733,100,"Xanath Ice Cream",-122.421136,37.757693
"1535",32736,86,"Maru Sushi",-122.408724,37.789664
"1536",32738,100,"Gialina",-122.434095,37.733934
"1537",32823,98,"Peet's Coffee & Tea",-122.395322,37.789057
"1538",32845,86,"Genki Ramen",-122.461851,37.781228
"1539",32862,94,"Naked Fish Sushi & Lounge Inc",-122.43771,37.800685
"1540",32872,88,"Sugar Cafe",-122.411507,37.788823
"1541",32925,92,"Papalote",-122.420939,37.752073
"1542",32992,67,"Underdog",-122.475682,37.763658
"1543",33011,83,"Jackson Place Cafe - Commissary",-122.400821,37.797076
"1544",33014,98,"The Carlisle",-122.425764,37.786108
"1545",33054,96,"Jackson Place Cafe - Kiosk",-122.400821,37.797076
"1546",33069,91,"Rico Mex, Inc.",-122.399622,37.789737
"1547",33077,93,"Escape From New York Pizza",-122.421864,37.796254
"1548",33078,96,"Tommy's Joynt",-122.421817,37.785603
"1549",33084,94,"Miette Cakes, LLC",-122.424648,37.776257
"1550",33110,90,"Abacus",-122.450703,37.773387
"1551",33113,100,"Pho Tan Hoa, Inc",-122.412972,37.785446
"1552",33125,88,"L & L Hawaiian Barbecue",-122.404026,37.790947
"1553",33145,96,"7-Eleven, Store 2231-33006B",-122.414027,37.807888
"1554",33160,91,"Mission Bay Cafe",-122.386525,37.770518
"1555",33173,98,"Handy Delicatessen",-122.47751,37.763524
"1556",33198,94,"Subway on Jefferson",-122.417887,37.807923
"1557",33222,100,"San Francisco Soup Company",-122.396517,37.793614
"1558",33247,98,"Hole in the Wall Pizza",-122.441015,37.799664
"1559",33270,98,"Truck",-122.415485,37.766807
"1560",33272,100,"San Francisco Soup Company",-122.475639,37.728497
"1561",33315,100,"Cafe 101",-122.478029,37.720894
"1562",33375,100,"Lion Cart",-122.48629,37.721453
"1563",33378,100,"Giraffe Cart",-122.502535,37.73017
"1564",33379,100,"Carousel/Sea Lion Cart",-122.502535,37.73017
"1565",33388,100,"Sushi Kinta",-122.396457,37.794168
"1566",33413,96,"Creative Arts Charter school",-122.435468,37.780021
"1567",33446,74,"Usulutan Restaurant",-122.411722,37.752678
"1568",33448,85,"Caramba, Inc",-122.400219,37.788297
"1569",33467,90,"California Pizza Kitchen, Inc.",-122.402535,37.78678
"1570",33467,90,"California Pizza Kitchen, Inc.",-122.402535,37.78678
"1571",33516,93,"Julia Morgan Ballroom",-122.402296,37.792921
"1572",33527,86,"Popeyes Chicken & Biscuits",-122.432577,37.782817
"1573",33564,96,"Happy Shabu Shabu",-122.432592,37.78238
"1574",33591,91,"Fujiyama-Ya",-122.477102,37.754218
"1575",33619,96,"Ritual Coffee Roasters",-122.390276,37.739326
"1576",33638,96,"Pissed Off Pete's",-122.434365,37.725391
"1577",33641,82,"Roti Indian Bistro",-122.466338,37.740227
"1578",33700,90,"Casa Guadalupe #3",-122.418116,37.749194
"1579",33710,96,"Phil'z Coffee",-122.414116,37.752455
"1580",33728,96,"Split Pea Seduction",-122.406761,37.774722
"1581",33802,92,"New United Supermarket, Inc",-122.408314,37.796113
"1582",33831,90,"BLUSH",-122.4351,37.761209
"1583",33837,88,"Lotta's Bakery",-122.421019,37.792593
"1584",33851,94,"Thee Parkside",-122.399872,37.764987
"1585",33865,77,"Nabe",-122.48591,37.758941
"1586",33884,94,"Dos Amigos",-122.404528,37.772054
"1587",33891,85,"Harlot",-122.398009,37.788656
"1588",33914,94,"Subway 30303",-122.46779,37.711185
"1589",33935,96,"Avedano's",-122.41895,37.739466
"1590",33940,94,"The Good Life Grocery",-122.396813,37.760018
"1591",33945,85,"Chipotle Mexican Grill #0839",-122.399563,37.790697
"1592",33980,94,"Panera Bread",-122.394423,37.775777
"1593",33981,100,"Jackson Market",-122.415076,37.794943
"1594",33999,100,"DUK HING CHINESE DELI & MEAT INC.",-122.408394,37.796484
"1595",34005,94,"Frjtz Valencia",-122.421795,37.763467
"1596",34033,96,"Cafe Meuse",-122.418474,37.795468
"1597",34046,100,"Oceanview Market and Deli",-122.4999,37.779373
"1598",34057,98,"La Boulange de Fillmore",-122.433774,37.788503
"1599",34102,96,"The Broken Record",-122.436835,37.71444
"1600",34126,82,"Nob Hill Grille",-122.417214,37.789914
"1601",34143,90,"Cello",-122.397318,37.790897
"1602",34161,90,"Buca di Beppo",-122.403932,37.782257
"1603",34179,96,"Gitane Restaurant and Bar",-122.403973,37.790353
"1604",34184,83,"Win's Restaurant",-122.499002,37.742048
"1605",34186,94,"Angel Cafe and Deli",-122.415064,37.786528
"1606",34201,100,"Trouble Coffee Company",-122.505349,37.760469
"1607",34220,94,"Aunt Fannys Cart 3",-122.410189,37.80824
"1608",34244,98,"Vital Tea Leaf Inc",-122.406514,37.795303
"1609",34331,100,"Stanley's Steamers",-122.405035,37.787954
"1610",34332,100,"California Spirit",-122.393914,37.757923
"1611",34352,100,"The Olympic Club Cafe",-122.410904,37.787978
"1612",34353,100,"The Olympic Club Bar/Grill",-122.410904,37.787978
"1613",34354,100,"The Olympic Club Restaurant",-122.410904,37.787978
"1614",34387,98,"Lombard Union 76",-122.442374,37.799078
"1615",34411,100,"Gabby Cafe & Deli",-122.390703,37.787808
"1616",34418,98,"SPQR",-122.433535,37.787295
"1617",34423,93,"Red Sea Market",-122.440138,37.72886
"1618",34425,100,"Amel's Market",-122.441244,37.723338
"1619",34434,90,"Fang's",-122.399729,37.785654
"1620",34451,100,"Theo's Cheese Steak Shop",-122.393172,37.791864
"1621",34458,96,"Ayola",-122.404144,37.791185
"1622",34505,91,"Whole Foods Market",-122.402545,37.764139
"1623",34585,70,"Hing Wang Bakery",-122.465809,37.762174
"1624",34591,92,"La Laguna",-122.388402,37.741752
"1625",34611,74,"Napoleon Super Bakery Corp",-122.408204,37.795594
"1626",34635,90,"S B House  Inc.",-122.474922,37.780933
"1627",34647,100,"1300 on Fillmore",-122.432317,37.781548
"1628",34649,96,"May's Coffee Shop",-122.430317,37.785457
"1629",34661,96,"Philz Coffee",-122.433299,37.760953
"1630",34663,90,"Paladar Cafe Cubano",-122.404144,37.791174
"1631",34708,90,"Piqueos LLC",-122.414078,37.738893
"1632",34710,96,"Dolce Gelato",-122.415474,37.788367
"1633",34726,92,"Spruce",-122.452723,37.787478
"1634",34728,92,"Pete's Tavern",-122.390519,37.779343
"1635",34743,74,"Rotee Express",-122.393159,37.790863
"1636",34749,94,"Chatz Coffee",-122.397827,37.786529
"1637",34769,92,"HFF Coffee Series 1 (Union Square Macys)",-122.406407,37.786907
"1638",34787,100,"Hollywood Food Center",-122.485532,37.780148
"1639",34865,96,"Regent Thai Restaurant",-122.426685,37.743567
"1640",34869,90,"Cumaica Coffee - Clement",-122.461381,37.783108
"1641",34910,98,"Piccolo Italia Pizza",-122.417854,37.785121
"1642",34936,100,"Wetzel's Pretzels Stonestown",-122.475639,37.728497
"1643",34969,90,"La Boulange",-122.424864,37.776668
"1644",34989,100,"Cafe Muse",-122.46597,37.773689
"1645",34995,100,"Taqueria Reina's",-122.44282,37.714492
"1646",35070,92,"The Nature Stop",-122.407277,37.799348
"1647",35106,90,"New York Tobacco",-122.415607,37.778743
"1648",35199,94,"Pho #1",-122.40426,37.729254
"1649",35220,100,"Jasmin's Cafe",-122.410594,37.789886
"1650",35221,88,"Golden Flower Vietnamese Restaurant",-122.406202,37.796026
"1651",35240,92,"New San Wang Restaurant",-122.429476,37.785676
"1652",35340,98,"Cornerstone Academy",-122.41765,37.724683
"1653",35359,90,"Pagoda",-122.429854,37.785625
"1654",35415,94,"Alcatraz Landing Cafe",-122.404248,37.805934
"1655",35425,85,"LOCAL KITCHEN & WINE MERCHANT",-122.481424,37.681741
"1656",35464,94,"Bernie's",-122.431118,37.751533
"1657",35469,86,"Subway #36339",-122.410903,37.779466
"1658",35503,94,"Left Coast Catering and Cafe",-122.388877,37.762368
"1659",35565,88,"Daldas Market",-122.411224,37.784148
"1660",35591,100,"The Monk's Kettle",-122.422979,37.764814
"1661",35592,78,"Little Saigon Deli",-122.392653,37.792864
"1662",35671,94,"Chaat Cafe Express",-122.402861,37.789064
"1663",35690,85,"Green Valley Market",-122.414156,37.784683
"1664",35702,84,"MENKEE WONTON",-122.481866,37.753954
"1665",35771,98,"Starbucks Coffee",-122.408507,37.788918
"1666",35786,96,"Subway #33355",-122.483612,37.723054
"1667",35790,100,"Starbucks",-122.393977,37.767692
"1668",35805,98,"Hard Knox Cafe",-122.485732,37.782008
"1669",35812,98,"Umi",-122.395859,37.762679
"1670",35852,92,"Beach Street Grill",-122.415294,37.807358
"1671",35855,86,"Lava Restaurant & Lounge",-122.396522,37.780728
"1672",35862,90,"Toast Eatery",-122.431618,37.751423
"1673",35882,100,"Peet's Coffee and Tea",-122.406761,37.774722
"1674",35975,94,"Catch Isle",-122.406738,37.785092
"1675",35989,92,"S & E Supermarket",-122.490939,37.753547
"1676",36001,92,"Subway Sandwiches",-122.414099,37.808407
"1677",36014,90,"CATCH",-122.43446,37.763263
"1678",36022,83,"Wok In Chinese American Food",-122.383536,37.743419
